tweet_id,date,country,sentiment,keyword,text,retweet_count,like_count
1002786599746579,2022-06-30,Denmark,negative,sustainability,Heads up: policies on sustainability face setbacks; stay informed.,77.0,115.0
8360981206268576,2023-10-07,Ireland,neutral,sustainability,FYI: experts debate sustainability; source in comments.,20.0,87.0
8514023532741378,2023-10-29,Pakistan,negative,emissions,Research: policies on emissions face setbacks; stay informed.,33.0,148.0
1318020589364944,2021-03-18,Portugal,negative,fossil fuels,FYI: alarm raised about fossil fuels; what do you think?.,37.0,18.0
2635413863664568,2023-05-12,Germany,neutral,sustainability,Breaking: overview of sustainability trends; what do you think?.,72.0,63.0
5006899552659894,2021-07-07,India,neutral,heatwave,Heads up: experts debate heatwave; what do you think?.,66.0,169.0
7978969963681898,2021-06-21,Singapore,neutral,wildfire,Opinion: experts debate wildfire; details incoming.,27.0,78.0
9423653709655930,2022-06-18,Argentina,neutral,wildfire,Reminder: overview of wildfire trends; what do you think?.,88.0,193.0
1935087336567392,2023-12-05,Mexico,negative,net zero,Opinion: concerns grow over net zero; details incoming.,16.0,64.0
6216082154658745,2022-07-28,Canada,positive,global warming,Breaking: communities act on global warming; learn more soon.,76.0,119.0
4611173269247028,2022-10-04,India,positive,carbon tax,Heads up: new policies boost carbon tax; share responsibly.,76.0,162.0
9915829981591277,2023-03-28,Poland,positive,carbon tax,Opinion: new policies boost carbon tax; details incoming.,15.0,38.0
4921733008443986,2022-06-07,Greece,neutral,global warming,Report: discussion continues on global warming; what do you think?.,81.0,77.0
3333610319730726,2022-04-25,Russia,positive,fossil fuels,FYI: communities act on fossil fuels; data attached.,18.0,19.0
8424253780261015,2023-02-02,Spain,negative,drought,Update: alarm raised about drought; learn more soon.,40.0,60.0
3624836047956596,2021-06-04,India,neutral,green transition,Update: discussion continues on green transition; details incoming.,17.0,59.0
6646584485730464,2023-08-22,Thailand,negative,carbon tax,Heads up: alarm raised about carbon tax; what do you think?.,73.0,140.0
6974799063089783,2022-01-23,Indonesia,negative,air quality,Breaking: concerns grow over air quality; learn more soon.,49.0,151.0
1256747874642372,2022-10-07,Brazil,neutral,global warming,Opinion: latest stats on global warming released; check the figures.,23.0,81.0
1116100036009258,2023-12-12,Japan,neutral,net zero,Report: discussion continues on net zero; details incoming.,25.0,99.0
8540760431123175,2023-04-15,Pakistan,negative,emissions,Report: alarm raised about emissions; source in comments.,115.0,187.0
9618564516849246,2023-04-03,Canada,negative,air quality,FYI: air quality impacts are worsening; stay informed.,19.0,30.0
6499129962388996,2023-06-12,Turkey,negative,renewable energy,Report: alarm raised about renewable energy; data attached.,81.0,102.0
9768268555012807,2021-05-08,Singapore,neutral,heatwave,Heads up: latest stats on heatwave released; learn more soon.,29.0,41.0
5163438429125228,2022-04-28,Saudi Arabia,negative,emissions,Reminder: policies on emissions face setbacks; share responsibly.,56.0,75.0
4176522226669135,2023-06-04,South Africa,negative,emissions,Breaking: policies on emissions face setbacks; check the figures.,43.0,142.0
5823964549599913,2021-10-14,Peru,negative,drought,Report: concerns grow over drought; check the figures.,74.0,64.0
9112687444260131,2021-12-07,Egypt,neutral,net zero,Reminder: latest stats on net zero released; learn more soon.,13.0,116.0
5077674388365904,2023-08-20,Saudi Arabia,neutral,fossil fuels,Research: overview of fossil fuels trends; source in comments.,15.0,112.0
1344131442350162,2023-05-06,Netherlands,positive,renewable energy,Breaking: communities act on renewable energy; source in comments.,26.0,140.0
6812021780750492,2021-10-02,Mexico,negative,global warming,FYI: alarm raised about global warming; stay informed.,50.0,240.0
4712915253619569,2021-01-14,Japan,positive,drought,Opinion: new policies boost drought; share responsibly.,84.0,71.0
8238260662905866,2022-06-13,Pakistan,neutral,emissions,Breaking: discussion continues on emissions; what do you think?.,23.0,144.0
5949459611164257,2023-08-13,Mexico,neutral,heatwave,Reminder: discussion continues on heatwave; learn more soon.,83.0,111.0
7564064732200934,2022-08-22,Indonesia,negative,green transition,FYI: concerns grow over green transition; check the figures.,25.0,70.0
5791325978082106,2021-06-27,Egypt,positive,net zero,Opinion: new policies boost net zero; details incoming.,60.0,120.0
2944022703895122,2022-06-13,United Arab Emirates,positive,green transition,Reminder: new policies boost green transition; share responsibly.,24.0,44.0
9584296418624923,2022-05-15,United Kingdom,neutral,carbon tax,Breaking: latest stats on carbon tax released; check the figures.,28.0,145.0
3456179330874066,2022-10-24,China,neutral,carbon tax,Update: overview of carbon tax trends; source in comments.,62.0,30.0
2171054757010023,2022-12-26,Ireland,neutral,global warming,Heads up: discussion continues on global warming; check the figures.,44.0,66.0
5612555649746905,2021-09-25,Ireland,positive,climate change,FYI: new policies boost climate change; check the figures.,,52.0
2362399830855005,2022-07-11,United Arab Emirates,negative,wildfire,Breaking: wildfire impacts are worsening; what do you think?.,67.0,63.0
1284955838481068,2022-06-22,Denmark,neutral,wildfire,Report: overview of wildfire trends; share responsibly.,71.0,28.0
9494426876121099,2021-07-01,Philippines,negative,renewable energy,Update: renewable energy impacts are worsening; source in comments.,74.0,128.0
4028838548142117,2022-07-01,Portugal,positive,green transition,Update: new policies boost green transition; check the figures.,56.0,112.0
2953489661176722,2021-06-02,Portugal,positive,carbon tax,Heads up: communities act on carbon tax; stay informed.,15.0,58.0
9879647393861813,2021-08-03,Indonesia,neutral,flood,FYI: experts debate flood; stay informed.,,157.0
5707574290329312,2021-11-08,Egypt,positive,net zero,Research: communities act on net zero; source in comments.,80.0,145.0
4959627646328845,2023-11-30,Sweden,neutral,heatwave,Opinion: experts debate heatwave; learn more soon.,39.0,164.0
1480514515242432,2021-02-27,Japan,neutral,emissions,FYI: experts debate emissions; what do you think?.,11.0,27.0
6518338686287740,2023-07-29,Pakistan,neutral,emissions,FYI: experts debate emissions; what do you think?.,30.0,153.0
3041644738842143,2021-08-26,Philippines,neutral,green transition,Breaking: discussion continues on green transition; details incoming.,75.0,73.0
4398397342436093,2023-11-04,Italy,positive,green transition,Research: green transition progress is promising; check the figures.,52.0,149.0
3430920859473638,2021-05-23,Chile,neutral,climate change,Opinion: overview of climate change trends; source in comments.,29.0,114.0
2139443737754612,2022-10-31,Ireland,neutral,climate change,Report: overview of climate change trends; share responsibly.,55.0,121.0
6062802407272442,2022-05-24,Denmark,positive,carbon tax,Report: carbon tax progress is promising; stay informed.,76.0,53.0
9160730811825152,2021-09-05,China,positive,air quality,FYI: air quality progress is promising; details incoming.,13.0,120.0
3736159618016100,2022-01-26,Vietnam,neutral,sustainability,Research: latest stats on sustainability released; check the figures.,10.0,43.0
5476958708450820,2022-03-22,Brazil,neutral,air quality,FYI: discussion continues on air quality; what do you think?.,84.0,66.0
6175503962164094,2022-10-05,Pakistan,neutral,emissions,Update: experts debate emissions; what do you think?.,93.0,112.0
2854460510476332,2023-03-15,Norway,neutral,heatwave,Reminder: experts debate heatwave; data attached.,13.0,37.0
1756526437059238,2021-11-04,Thailand,neutral,sustainability,FYI: overview of sustainability trends; share responsibly.,70.0,121.0
7631057720623091,2022-02-22,United Arab Emirates,neutral,heatwave,Breaking: latest stats on heatwave released; data attached.,49.0,89.0
8129225606570305,2021-02-07,Chile,negative,drought,Reminder: policies on drought face setbacks; check the figures.,80.0,116.0
8715447406841233,2021-10-11,Thailand,negative,emissions,Update: concerns grow over emissions; source in comments.,72.0,78.0
4050391326354407,2021-12-29,New Zealand,neutral,global warming,Heads up: discussion continues on global warming; learn more soon.,59.0,137.0
9085310910776134,2023-06-03,Egypt,negative,net zero,Heads up: policies on net zero face setbacks; details incoming.,38.0,162.0
5446031507478775,2023-04-07,Turkey,negative,fossil fuels,Research: alarm raised about fossil fuels; data attached.,22.0,83.0
5769752122062164,2023-04-26,Sweden,negative,green transition,Breaking: concerns grow over green transition; details incoming.,42.0,155.0
9932620630021091,2021-10-08,Turkey,positive,renewable energy,FYI: renewable energy progress is promising; what do you think?.,1.0,125.0
1558257926384648,2021-08-24,Netherlands,neutral,emissions,Research: experts debate emissions; stay informed.,67.0,155.0
7730844571690652,2022-03-19,Spain,positive,climate change,Update: new policies boost climate change; what do you think?.,89.0,148.0
7392657982069861,2022-04-14,Brazil,positive,fossil fuels,Heads up: communities act on fossil fuels; learn more soon.,16.0,124.0
4319195373142013,2023-04-07,Greece,positive,global warming,Update: communities act on global warming; stay informed.,32.0,175.0
2850987096800468,2023-08-06,Australia,negative,wildfire,Breaking: alarm raised about wildfire; share responsibly.,60.0,33.0
5793213651633819,2022-03-22,Spain,neutral,renewable energy,Breaking: experts debate renewable energy; data attached.,12.0,51.0
6538487409974793,2021-08-24,Canada,negative,wildfire,Heads up: policies on wildfire face setbacks; data attached.,67.0,21.0
8429270514333633,2023-08-30,Portugal,negative,renewable energy,Breaking: alarm raised about renewable energy; source in comments.,74.0,165.0
1719990307990069,2022-08-11,United Kingdom,negative,drought,Heads up: drought impacts are worsening; share responsibly.,44.0,24.0
4527388111838834,2023-10-03,Brazil,positive,global warming,Research: new policies boost global warming; share responsibly.,76.0,19.0
9005960930366861,2022-03-03,United States,neutral,drought,Reminder: discussion continues on drought; share responsibly.,15.0,51.0
9240393744936840,2021-12-07,China,negative,drought,Opinion: concerns grow over drought; learn more soon.,85.0,56.0
9317704931804509,2021-03-07,Denmark,negative,net zero,Report: alarm raised about net zero; source in comments.,74.0,124.0
2356272444870477,2023-03-17,Norway,negative,net zero,Update: concerns grow over net zero; source in comments.,56.0,123.0
2780609487941224,2022-06-27,Thailand,negative,sustainability,Update: concerns grow over sustainability; stay informed.,88.0,97.0
6101821545433887,2021-10-05,Chile,negative,net zero,Report: concerns grow over net zero; share responsibly.,26.0,161.0
6551014036573194,2022-05-05,Germany,positive,net zero,Opinion: new policies boost net zero; source in comments.,92.0,193.0
8173354977135456,2021-06-02,Peru,positive,air quality,FYI: encouraging signs for air quality; source in comments.,109.0,169.0
4676344407202833,2023-11-30,France,neutral,fossil fuels,Heads up: experts debate fossil fuels; what do you think?.,42.0,76.0
2350704150153528,2022-04-25,Denmark,positive,fossil fuels,Reminder: encouraging signs for fossil fuels; what do you think?.,63.0,34.0
8235259697487934,2021-11-25,South Africa,neutral,emissions,Report: latest stats on emissions released; what do you think?.,86.0,152.0
5430847206194859,2022-10-22,Germany,positive,global warming,Opinion: new policies boost global warming; what do you think?.,41.0,62.0
9836322205353598,2023-05-21,South Africa,neutral,air quality,Opinion: discussion continues on air quality; data attached.,55.0,116.0
9766316315862569,2023-10-22,Pakistan,neutral,air quality,Update: overview of air quality trends; details incoming.,14.0,52.0
8555661661073631,2023-01-17,China,negative,renewable energy,Heads up: concerns grow over renewable energy; stay informed.,54.0,124.0
5329959749363109,2021-06-09,Colombia,negative,renewable energy,Update: policies on renewable energy face setbacks; data attached.,8.0,151.0
1116758105735509,2022-04-03,Turkey,negative,emissions,Reminder: concerns grow over emissions; learn more soon.,46.0,111.0
2873788361543524,2023-02-20,Vietnam,negative,wildfire,Report: alarm raised about wildfire; check the figures.,112.0,126.0
9317304182377627,2023-06-21,Colombia,neutral,green transition,Reminder: latest stats on green transition released; share responsibly.,14.0,100.0
3878653373380745,2022-06-05,Pakistan,negative,flood,Heads up: alarm raised about flood; share responsibly.,49.0,95.0
1174364113111662,2023-07-22,Saudi Arabia,neutral,heatwave,Heads up: overview of heatwave trends; details incoming.,64.0,17.0
6372939271745198,2021-05-25,New Zealand,neutral,carbon tax,Update: latest stats on carbon tax released; data attached.,33.0,
1914534943904143,2022-01-12,Sweden,positive,carbon tax,FYI: carbon tax progress is promising; source in comments.,38.0,64.0
1890869809377302,2023-12-02,Mexico,negative,climate change,Heads up: climate change impacts are worsening; details incoming.,6.0,8.0
2549074395406827,2021-08-04,Ireland,neutral,sustainability,Research: experts debate sustainability; share responsibly.,49.0,52.0
9406629729989203,2023-02-01,Chile,neutral,drought,Heads up: latest stats on drought released; data attached.,72.0,
9287451239479697,2021-08-20,Thailand,negative,heatwave,Opinion: heatwave impacts are worsening; learn more soon.,37.0,74.0
9887842400078884,2021-05-22,Spain,positive,fossil fuels,Update: fossil fuels progress is promising; learn more soon.,64.0,47.0
2489577232516629,2021-06-24,Italy,negative,heatwave,Report: concerns grow over heatwave; share responsibly.,32.0,74.0
5156037114528531,2023-09-19,Saudi Arabia,negative,emissions,Update: emissions impacts are worsening; data attached.,73.0,123.0
5128107568513609,2023-12-10,Egypt,positive,climate change,Opinion: new policies boost climate change; check the figures.,53.0,92.0
7813922608210200,2021-04-23,Vietnam,negative,green transition,Heads up: concerns grow over green transition; check the figures.,43.0,131.0
4284115001000078,2023-02-15,Japan,positive,emissions,Opinion: emissions progress is promising; learn more soon.,,145.0
9944332056133321,2021-04-12,Mexico,negative,wildfire,Update: concerns grow over wildfire; learn more soon.,81.0,16.0
4580400896458209,2023-06-17,Germany,positive,sustainability,Reminder: communities act on sustainability; what do you think?.,126.0,331.0
5941004611993839,2021-12-30,Singapore,positive,fossil fuels,Reminder: fossil fuels progress is promising; source in comments.,35.0,58.0
6030225556614170,2021-02-21,Netherlands,neutral,sustainability,Breaking: latest stats on sustainability released; source in comments.,73.0,95.0
7070138250741102,2023-10-25,Nigeria,negative,air quality,FYI: policies on air quality face setbacks; details incoming.,69.0,41.0
6996983551201260,2023-10-05,Saudi Arabia,neutral,sustainability,Opinion: experts debate sustainability; details incoming.,23.0,121.0
4994683645175779,2021-02-06,Norway,neutral,wildfire,Reminder: latest stats on wildfire released; check the figures.,43.0,186.0
7929534933707203,2022-03-03,Sweden,negative,drought,Reminder: policies on drought face setbacks; share responsibly.,75.0,81.0
5451066667342059,2023-10-03,Peru,negative,global warming,Opinion: global warming impacts are worsening; check the figures.,85.0,47.0
1503899505608557,2022-01-19,Italy,negative,heatwave,Report: concerns grow over heatwave; learn more soon.,30.0,34.0
9353558217816709,2022-11-01,Vietnam,negative,emissions,Report: alarm raised about emissions; share responsibly.,5.0,37.0
2418861107498370,2023-08-11,China,negative,flood,Breaking: concerns grow over flood; check the figures.,46.0,134.0
8099465180967923,2021-03-15,Turkey,positive,drought,Reminder: drought progress is promising; share responsibly.,21.0,156.0
9151599691392912,2022-06-23,Italy,positive,climate change,FYI: communities act on climate change; check the figures.,6.0,40.0
2485427220820444,2022-09-15,United Arab Emirates,neutral,carbon tax,Update: latest stats on carbon tax released; details incoming.,33.0,103.0
8330325003777487,2023-10-09,Russia,neutral,air quality,Breaking: latest stats on air quality released; details incoming.,68.0,238.0
2155368724187786,2022-05-18,Vietnam,negative,heatwave,Update: alarm raised about heatwave; data attached.,58.0,171.0
4896523513638777,2023-07-06,Indonesia,neutral,renewable energy,Breaking: experts debate renewable energy; details incoming.,53.0,152.0
7476066469179533,2022-09-10,Colombia,positive,renewable energy,Heads up: communities act on renewable energy; share responsibly.,53.0,151.0
2583493289009039,2022-04-19,Chile,neutral,heatwave,Opinion: overview of heatwave trends; source in comments.,40.0,65.0
7332746421949585,2023-03-19,Denmark,negative,flood,Breaking: policies on flood face setbacks; what do you think?.,59.0,153.0
7894826718808434,2023-07-17,Nigeria,negative,sustainability,Report: policies on sustainability face setbacks; data attached.,54.0,72.0
2371812217632061,2023-01-14,Italy,neutral,climate change,Breaking: discussion continues on climate change; learn more soon.,33.0,108.0
5307521596861606,2022-11-09,Vietnam,neutral,drought,Breaking: overview of drought trends; learn more soon.,25.0,119.0
2035003010338484,2023-12-28,Brazil,positive,carbon tax,Opinion: encouraging signs for carbon tax; learn more soon.,68.0,141.0
9148788410177161,2022-10-22,United Arab Emirates,positive,heatwave,Report: encouraging signs for heatwave; details incoming.,84.0,44.0
7754294720897859,2021-06-21,Denmark,negative,green transition,Report: green transition impacts are worsening; what do you think?.,42.0,94.0
6369420845629906,2023-10-04,Greece,negative,green transition,Opinion: alarm raised about green transition; stay informed.,24.0,66.0
2861563602160740,2023-06-10,Saudi Arabia,negative,air quality,Reminder: policies on air quality face setbacks; details incoming.,51.0,142.0
2748546944392755,2022-02-10,Indonesia,neutral,fossil fuels,Update: overview of fossil fuels trends; share responsibly.,60.0,223.0
4590029006061400,2022-03-27,Greece,neutral,air quality,FYI: overview of air quality trends; stay informed.,54.0,15.0
4430110157432924,2022-12-30,Argentina,positive,fossil fuels,Heads up: communities act on fossil fuels; learn more soon.,11.0,14.0
4041403488141958,2023-05-08,Egypt,negative,renewable energy,Opinion: policies on renewable energy face setbacks; details incoming.,77.0,124.0
6389785837409032,2023-02-10,Denmark,neutral,global warming,Report: discussion continues on global warming; details incoming.,59.0,126.0
5878593700066736,2023-09-04,Pakistan,positive,emissions,Reminder: communities act on emissions; share responsibly.,66.0,117.0
2847074318228350,2021-03-19,Indonesia,neutral,sustainability,Report: overview of sustainability trends; details incoming.,10.0,154.0
3647542420762887,2023-12-23,Ireland,neutral,fossil fuels,Heads up: overview of fossil fuels trends; data attached.,,67.0
1164861658358167,2022-06-18,New Zealand,positive,climate change,Breaking: climate change progress is promising; share responsibly.,26.0,37.0
1432872271167628,2021-10-19,Sweden,negative,fossil fuels,Breaking: concerns grow over fossil fuels; check the figures.,16.0,90.0
7183234041408939,2021-08-25,New Zealand,positive,drought,Opinion: drought progress is promising; data attached.,66.0,117.0
1916227965605271,2022-05-11,South Africa,positive,air quality,Report: new policies boost air quality; share responsibly.,66.0,17.0
4299388764375309,2021-11-27,Peru,negative,green transition,Heads up: alarm raised about green transition; details incoming.,32.0,153.0
2122869011296608,2023-10-30,United Arab Emirates,negative,renewable energy,Opinion: policies on renewable energy face setbacks; source in comments.,37.0,74.0
9395338504026192,2022-06-29,New Zealand,negative,heatwave,Research: concerns grow over heatwave; source in comments.,65.0,148.0
8021193954389520,2023-11-02,Japan,positive,sustainability,Update: new policies boost sustainability; source in comments.,74.0,145.0
5037749411457810,2023-01-07,Ireland,negative,heatwave,Reminder: heatwave impacts are worsening; source in comments.,55.0,120.0
2100314786195333,2022-02-13,China,negative,heatwave,Opinion: policies on heatwave face setbacks; source in comments.,15.0,104.0
7649073733564224,2022-03-15,Portugal,positive,emissions,Heads up: communities act on emissions; check the figures.,4.0,6.0
2722211203355913,2023-10-27,Saudi Arabia,negative,global warming,FYI: policies on global warming face setbacks; check the figures.,65.0,103.0
6434719515182106,2022-12-22,Brazil,negative,global warming,Reminder: global warming impacts are worsening; data attached.,31.0,136.0
2068671047320810,2022-03-21,Thailand,positive,emissions,Heads up: emissions progress is promising; source in comments.,30.0,147.0
6492743243845104,2023-03-31,Canada,positive,green transition,Heads up: encouraging signs for green transition; learn more soon.,34.0,52.0
7531260919229231,2022-02-15,Nigeria,positive,heatwave,Research: heatwave progress is promising; details incoming.,81.0,118.0
8757205445312612,2021-08-27,Spain,positive,global warming,Reminder: new policies boost global warming; stay informed.,13.0,118.0
7367300532115141,2023-04-09,Portugal,neutral,climate change,Reminder: discussion continues on climate change; check the figures.,57.0,135.0
2042730202262793,2021-04-04,Ireland,negative,wildfire,Opinion: alarm raised about wildfire; check the figures.,66.0,136.0
9838104628289455,2022-05-31,Saudi Arabia,neutral,climate change,Opinion: experts debate climate change; data attached.,76.0,93.0
4364633714471563,2022-03-27,Saudi Arabia,negative,flood,Report: alarm raised about flood; stay informed.,13.0,52.0
5088296072993679,2022-05-06,Italy,positive,wildfire,Breaking: encouraging signs for wildfire; details incoming.,68.0,136.0
7034482547980931,2021-08-22,Germany,negative,drought,FYI: concerns grow over drought; what do you think?.,24.0,127.0
5638994947454740,2022-02-27,Sweden,negative,emissions,Research: concerns grow over emissions; details incoming.,36.0,162.0
8350370493234079,2021-05-16,New Zealand,negative,sustainability,FYI: policies on sustainability face setbacks; data attached.,14.0,130.0
6567728943435720,2022-04-19,South Africa,negative,air quality,FYI: alarm raised about air quality; check the figures.,21.0,67.0
9225601441034496,2023-03-18,Peru,neutral,heatwave,Report: experts debate heatwave; details incoming.,66.0,75.0
1134307411899264,2021-06-03,France,positive,air quality,Report: encouraging signs for air quality; what do you think?.,12.0,36.0
7518276644328135,2021-06-15,Vietnam,neutral,climate change,Breaking: discussion continues on climate change; share responsibly.,16.0,12.0
4182921365104176,2021-03-08,Vietnam,negative,renewable energy,Breaking: policies on renewable energy face setbacks; learn more soon.,41.0,69.0
6806241084835885,2023-07-01,Australia,neutral,climate change,Opinion: experts debate climate change; data attached.,15.0,182.0
2349718248159624,2023-04-06,Australia,positive,carbon tax,Breaking: new policies boost carbon tax; data attached.,12.0,66.0
3842775354088568,2021-02-17,Italy,negative,net zero,Breaking: alarm raised about net zero; share responsibly.,75.0,123.0
8817693895868240,2022-09-11,South Africa,negative,air quality,Research: concerns grow over air quality; details incoming.,81.0,113.0
2854259649959415,2022-05-29,United States,positive,net zero,Report: encouraging signs for net zero; data attached.,59.0,112.0
6239903629782859,2023-01-06,Brazil,neutral,net zero,FYI: experts debate net zero; source in comments.,72.0,126.0
2697782008741233,2022-02-14,Singapore,positive,global warming,Report: global warming progress is promising; learn more soon.,76.0,120.0
1514263089318731,2023-05-29,United Kingdom,positive,renewable energy,Report: renewable energy progress is promising; share responsibly.,10.0,139.0
4623843430040291,2022-07-10,Japan,neutral,fossil fuels,Heads up: overview of fossil fuels trends; data attached.,72.0,152.0
6124824081062174,2021-09-09,New Zealand,negative,emissions,Reminder: policies on emissions face setbacks; learn more soon.,79.0,91.0
1918392289327738,2022-07-05,Egypt,positive,fossil fuels,Report: encouraging signs for fossil fuels; data attached.,22.0,80.0
3675172436729498,2021-09-13,Mexico,negative,carbon tax,Opinion: policies on carbon tax face setbacks; share responsibly.,94.0,75.0
9659882999682015,2022-07-05,China,negative,drought,FYI: alarm raised about drought; stay informed.,64.0,81.0
2178288069406024,2021-11-01,Thailand,positive,emissions,Update: communities act on emissions; data attached.,57.0,26.0
1975949012480640,2022-04-20,United Kingdom,negative,drought,Reminder: concerns grow over drought; share responsibly.,77.0,176.0
6839258074535734,2021-11-29,United Kingdom,neutral,renewable energy,Report: experts debate renewable energy; stay informed.,23.0,118.0
9199605468011589,2022-07-27,Canada,neutral,fossil fuels,Reminder: latest stats on fossil fuels released; what do you think?.,42.0,117.0
2378977371098241,2023-04-13,Vietnam,positive,wildfire,FYI: new policies boost wildfire; share responsibly.,61.0,7.0
8421016941211650,2023-01-24,Saudi Arabia,positive,emissions,Opinion: communities act on emissions; what do you think?.,5.0,14.0
6801505408928973,2022-02-14,Canada,neutral,flood,Heads up: latest stats on flood released; source in comments.,78.0,61.0
1801673464125453,2022-07-01,Indonesia,negative,green transition,Research: policies on green transition face setbacks; learn more soon.,64.0,181.0
1227486819436550,2021-12-20,Egypt,neutral,emissions,FYI: experts debate emissions; details incoming.,14.0,50.0
9004325948904733,2021-12-07,Greece,negative,global warming,Report: concerns grow over global warming; details incoming.,63.0,71.0
1910302743706893,2022-11-28,Greece,negative,heatwave,Opinion: alarm raised about heatwave; details incoming.,52.0,150.0
4625531738224515,2023-05-08,New Zealand,neutral,air quality,Opinion: latest stats on air quality released; stay informed.,,94.0
8981800651674447,2021-07-24,Turkey,negative,climate change,Opinion: policies on climate change face setbacks; check the figures.,19.0,146.0
6826221716743949,2021-10-07,Mexico,positive,climate change,Opinion: new policies boost climate change; share responsibly.,22.0,139.0
4107490073019157,2021-04-27,Australia,negative,flood,Report: policies on flood face setbacks; details incoming.,76.0,136.0
6869460897590151,2023-12-23,Thailand,positive,heatwave,Update: new policies boost heatwave; source in comments.,14.0,93.0
6139074955562434,2023-02-03,Norway,positive,global warming,Heads up: communities act on global warming; check the figures.,36.0,35.0
1906915044141992,2021-06-23,United Kingdom,negative,global warming,FYI: concerns grow over global warming; share responsibly.,70.0,98.0
2676919421456260,2023-04-09,Singapore,positive,drought,Update: drought progress is promising; share responsibly.,27.0,84.0
5537486626449670,2021-12-02,Germany,positive,climate change,Heads up: new policies boost climate change; check the figures.,87.0,157.0
1841109039586281,2021-11-21,China,negative,wildfire,Update: alarm raised about wildfire; what do you think?.,30.0,143.0
4586754096615365,2022-06-19,Spain,positive,carbon tax,Research: communities act on carbon tax; source in comments.,81.0,192.0
3602531108731905,2022-11-28,Poland,positive,fossil fuels,Reminder: communities act on fossil fuels; what do you think?.,79.0,116.0
4755308744325348,2022-12-23,Argentina,negative,green transition,FYI: policies on green transition face setbacks; what do you think?.,82.0,161.0
1260305681113466,2021-02-07,Vietnam,neutral,renewable energy,Update: discussion continues on renewable energy; details incoming.,42.0,79.0
9193991519522376,2023-03-23,United Arab Emirates,positive,climate change,Report: new policies boost climate change; source in comments.,12.0,75.0
8306076495298336,2022-03-19,Thailand,neutral,sustainability,FYI: latest stats on sustainability released; learn more soon.,67.0,147.0
8293652832173518,2023-09-30,Sweden,negative,emissions,FYI: concerns grow over emissions; learn more soon.,87.0,165.0
5935537926869762,2022-09-25,Colombia,negative,net zero,Update: net zero impacts are worsening; share responsibly.,6.0,92.0
6143114535645377,2023-10-23,Nigeria,positive,heatwave,Update: new policies boost heatwave; learn more soon.,20.0,101.0
1456024493937253,2021-10-05,United States,negative,air quality,Research: concerns grow over air quality; source in comments.,64.0,32.0
5795589228114035,2022-12-28,Pakistan,positive,carbon tax,Update: communities act on carbon tax; stay informed.,32.0,111.0
7335922750498916,2022-01-17,Vietnam,negative,global warming,Heads up: alarm raised about global warming; source in comments.,11.0,140.0
8826051440331471,2023-07-30,Netherlands,negative,carbon tax,Breaking: policies on carbon tax face setbacks; source in comments.,42.0,120.0
4571216779764053,2022-10-30,Netherlands,neutral,fossil fuels,Report: experts debate fossil fuels; what do you think?.,75.0,84.0
2951998956078776,2023-04-04,France,neutral,climate change,Report: experts debate climate change; stay informed.,46.0,40.0
8392682230439403,2022-10-08,Denmark,positive,climate change,Heads up: encouraging signs for climate change; what do you think?.,27.0,99.0
3878267311194878,2023-04-17,Netherlands,positive,net zero,Research: communities act on net zero; source in comments.,88.0,112.0
6046651818014193,2021-06-18,Saudi Arabia,negative,heatwave,Report: concerns grow over heatwave; stay informed.,7.0,47.0
2001997559918447,2021-09-08,Australia,positive,flood,Update: encouraging signs for flood; stay informed.,43.0,149.0
2408799675821018,2023-02-13,Indonesia,positive,renewable energy,Breaking: renewable energy progress is promising; share responsibly.,18.0,49.0
2988295450204270,2021-07-21,Japan,negative,fossil fuels,Update: fossil fuels impacts are worsening; details incoming.,52.0,141.0
4246789342615443,2021-03-29,Brazil,positive,sustainability,Opinion: sustainability progress is promising; check the figures.,77.0,
6336813925713899,2022-09-04,United Arab Emirates,negative,wildfire,Research: alarm raised about wildfire; stay informed.,53.0,176.0
4352771428867720,2023-11-28,France,neutral,green transition,Heads up: experts debate green transition; learn more soon.,11.0,61.0
2954040174804764,2021-12-06,Canada,negative,climate change,Update: concerns grow over climate change; what do you think?.,40.0,84.0
9826912846534591,2021-08-10,Mexico,negative,sustainability,Reminder: sustainability impacts are worsening; check the figures.,80.0,147.0
5269964568660000,2023-03-06,Vietnam,negative,drought,Report: drought impacts are worsening; share responsibly.,121.0,240.0
9609859468399470,2021-10-05,Saudi Arabia,negative,emissions,Update: policies on emissions face setbacks; share responsibly.,69.0,80.0
4180465181414387,2023-04-30,Peru,positive,wildfire,Update: new policies boost wildfire; details incoming.,15.0,65.0
3864354227927855,2021-08-08,Australia,neutral,renewable energy,Research: experts debate renewable energy; what do you think?.,78.0,195.0
3661871818159986,2021-07-26,United Arab Emirates,negative,emissions,Update: alarm raised about emissions; stay informed.,87.0,312.0
7132418852179375,2023-12-22,India,positive,net zero,Update: encouraging signs for net zero; stay informed.,65.0,124.0
1859167183324254,2022-10-18,New Zealand,neutral,flood,Heads up: latest stats on flood released; share responsibly.,10.0,110.0
6733604354714071,2021-11-10,Poland,positive,emissions,Update: communities act on emissions; data attached.,92.0,113.0
1428122445745191,2022-05-09,Russia,negative,sustainability,FYI: sustainability impacts are worsening; share responsibly.,48.0,65.0
1176362966698393,2022-10-25,Egypt,positive,sustainability,Heads up: sustainability progress is promising; data attached.,31.0,120.0
